"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort","first_non_na","Associative_Trial"
"500",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",14,"L",0,"1 cricket given after the test",1,14,"R",1,1,"","Cold","CORT",1,14
"501",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",14,"C",0,"1 cricket given after the test",1,14,"L",0,1,"","Cold","Control",1,14
"502",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",14,"C",1,"1 cricket given after the test",1,14,"R",0,1,"","Hot","CORT",7,8
"503",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",14,"L",0,"Shelter left for 8 min after beginning; 1 cricket given after the test",1,14,"L",0,1,"","Cold","CORT",1,14
"504",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",14,"R",NA,"1 cricket given after the test",0,14,"R",NA,0,"","Hot","Control",1,14
"505",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"L",0,1,"","Cold","Control",1,14
"506",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",14,"R",0,"1 cricket given after the test",0,14,"R",0,1,"","Hot","CORT",2,13
"507",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",14,"L",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","CORT",8,7
"508",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"L",0,1,"","Cold","CORT",9,6
"509",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",14,"R",1,"1 cricket given after the test",1,14,"R",0,1,"","Cold","Control",1,14
"510",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",14,"L",1,"1 cricket given after the test",1,14,"R",0,1,"","Hot","Control",1,14
"511",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",14,"C",1,"1 cricket given after the test",1,14,"L",0,1,"","Cold","Control",1,14
"512",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",14,"L",1,"1 cricket given after the test",1,14,"R",0,1,"","Hot","CORT",1,14
"513",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",14,"L",1,"1 cricket given after the test",1,14,"C",1,1,"","Cold","CORT",3,12
"514",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",14,"R",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","Control",1,14
"515",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",14,"L",1,"1 cricket given after the test",1,14,"R",1,1,"","Hot","Control",1,14
"516",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",14,"C",0,"1 cricket given after the test",1,14,"L",0,1,"","Hot","CORT",5,10
"517",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",14,"R",0,"1 cricket given after the test",1,14,"R",1,1,"","Hot","CORT",3,12
"518",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",14,"L",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","Control",8,7
"519",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",14,"C",1,"1 cricket given after the test",1,14,"L",1,1,"","Cold","CORT",9,6
"520",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",14,"R",1,"1 cricket given after the test",1,14,"L",1,1,"","Hot","CORT",1,14
"521",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","Control",10,5
"522",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",14,"L",1,"1 cricket given after the test",1,14,"R",1,1,"","Hot","Control",1,14
"523",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",14,"C",0,"1 cricket given after the test",1,14,"R",0,1,"","Cold","CORT",1,14
"524",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",1,1,"","Cold","Control",1,14
"525",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"","Hot","CORT",1,14
"526",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",14,"R",1,"1 cricket given after the test",1,14,"L",0,0,"","Hot","Control",1,14
"527",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",14,"C",0,"1 cricket given after the test",1,14,"C",0,1,"","Cold","Control",1,14
"528",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",14,"L",NA,"Wrong feeder; 1 cricket given after the test",0,14,"R",0,1,"","Hot","CORT",1,14
"529",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",1,1,"","Cold","Control",6,9
"530",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",14,"R",0,"1 cricket given after the test",1,14,"R",0,1,"","Hot","Control",1,14
"531",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"","Cold","CORT",1,14
"532",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",15,"R",1,"",1,15,"R",0,1,"","Cold","Control",8,8
"533",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",15,"L",0,"",1,15,"L",0,1,"","Hot","CORT",2,14
"534",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",15,"L",0,"",1,15,"C",0,1,"","Hot","Control",1,15
"535",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",15,"C",1,"",1,15,"R",0,1,"","Cold","CORT",1,15
"536",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",15,"R",0,"",1,15,"C",1,1,"","Cold","CORT",1,15
"537",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",15,"C",0,"",1,15,"L",0,1,"","Hot","Control",8,8
"538",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",15,"L",1,"",1,15,"R",1,1,"","Hot","CORT",1,15
"539",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",15,"L",1,"",1,15,"C",0,1,"","Cold","Control",1,15
"540",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",15,"C",0,"",1,15,"L",0,1,"","Cold","CORT",3,13
"541",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",15,"L",1,"",1,15,"R",1,1,"","Hot","Control",10,6
"542",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",15,"R",0,"",1,15,"C",0,1,"","Hot","CORT",1,15
"543",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",15,"L",0,"",1,15,"C",0,1,"","Hot","Control",1,15
"544",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",15,"C",0,"",1,15,"L",0,1,"","Cold","CORT",1,15
"545",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",15,"C",0,"",1,15,"R",1,1,"","Cold","Control",1,15
"546",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",15,"L",1,"",1,15,"C",0,1,"","Hot","CORT",7,9
"547",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",15,"R",0,"",1,15,"L",0,1,"","Cold","CORT",1,15
"548",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",15,"C",0,"",1,15,"R",1,1,"","Hot","Control",1,15
"549",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",15,"L",0,"",1,15,"C",1,1,"","Cold","Control",1,15
"550",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",15,"C",1,"",1,15,"R",0,1,"","Hot","CORT",2,14
"551",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",15,"C",1,"",1,15,"L",0,1,"","Cold","CORT",8,8
"552",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",15,"C",1,"",1,15,"C",1,1,"","Cold","CORT",9,7
"553",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",15,"R",1,"",1,15,"R",1,1,"","Cold","Control",1,15
"554",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",15,"C",1,"",1,15,"R",0,1,"","Hot","Control",1,15
"555",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",15,"C",1,"",1,15,"C",1,1,"","Cold","Control",1,15
"556",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",15,"R",1,"",1,15,"R",0,1,"","Hot","CORT",1,15
"557",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",15,"L",1,"",1,15,"L",0,1,"","Cold","CORT",3,13
"558",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",15,"C",1,"",1,15,"R",0,1,"","Cold","Control",1,15
"559",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",15,"R",1,"",1,15,"L",0,1,"","Hot","Control",1,15
"560",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",15,"L",0,"",1,15,"C",0,1,"","Hot","CORT",5,11
"561",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",15,"R",1,"",1,15,"L",0,1,"","Hot","CORT",3,13
"562",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",15,"C",1,"",1,15,"R",0,1,"","Cold","Control",8,8
"563",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",15,"R",0,"",1,15,"C",1,1,"","Cold","CORT",9,7
"564",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",15,"R",1,"",1,15,"C",1,1,"","Hot","CORT",1,15
"565",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",15,"L",1,"",1,15,"R",0,1,"","Cold","Control",10,6
"566",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",15,"C",1,"",1,15,"L",1,1,"","Hot","Control",1,15
"567",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",15,"L",0,"",1,15,"L",1,1,"","Cold","CORT",1,15
"568",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",15,"L",1,"",1,15,"C",1,1,"","Cold","Control",1,15
"569",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",15,"R",1,"",1,15,"R",0,1,"","Hot","CORT",1,15
"570",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",15,"C",0,"",0,15,"C",0,0,"","Hot","Control",1,15
"571",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",15,"R",1,"",1,15,"L",1,1,"","Cold","Control",1,15
"572",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",15,"C",0,"",0,15,"R",1,1,"","Hot","CORT",1,15
"573",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",15,"C",0,"",1,15,"L",1,1,"","Cold","Control",6,10
"574",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",15,"L",0,"",1,15,"R",0,1,"","Hot","Control",1,15
"575",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",15,"L",0,"",1,15,"C",1,1,"","Cold","CORT",1,15
"576",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",16,"R",1,"",1,16,"C",1,1,"","Cold","Control",8,9
"577",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",16,"C",1,"",1,16,"L",0,1,"","Hot","CORT",2,15
"578",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",16,"L",0,"",1,16,"L",0,1,"","Hot","Control",1,16
"579",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",16,"L",1,"",1,16,"C",1,1,"","Cold","CORT",1,16
"580",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",16,"L",0,"",1,16,"R",1,1,"","Cold","CORT",1,16
"581",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",16,"R",0,"",1,16,"L",0,1,"","Hot","Control",8,9
"582",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",16,"L",1,"",1,16,"C",NA,0,"","Hot","CORT",1,16
"583",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",16,"L",1,"",1,16,"R",1,1,"","Cold","Control",1,16
"584",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",16,"R",0,"",1,16,"C",1,1,"","Cold","CORT",3,14
"585",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",16,"L",1,"",1,16,"L",1,1,"","Hot","Control",10,7
"586",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",16,"C",1,"",1,16,"C",0,1,"","Hot","CORT",1,16
"587",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",16,"C",1,"",1,16,"L",0,1,"","Hot","Control",1,16
"588",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",16,"L",0,"",1,16,"C",1,1,"","Cold","CORT",1,16
"589",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",16,"R",0,"Shelter left",1,16,"R",1,1,"","Cold","Control",1,16
"590",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",16,"C",1,"",1,16,"L",0,1,"","Hot","CORT",7,10
"591",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",16,"L",1,"",1,16,"C",1,1,"","Cold","CORT",1,16
"592",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",16,"R",NA,"",0,16,"R",1,1,"","Hot","Control",1,16
"593",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",16,"C",1,"",1,16,"C",1,1,"","Cold","Control",1,16
"594",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",16,"R",1,"",1,16,"R",1,1,"","Hot","CORT",2,15
"595",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",16,"R",0,"",1,16,"L",0,1,"","Cold","CORT",8,9
"596",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",16,"C",0,"",1,16,"R",0,1,"","Cold","CORT",9,8
"597",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",16,"R",0,"",1,16,"L",0,1,"","Cold","Control",1,16
"598",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",16,"L",1,"",1,16,"R",1,1,"","Hot","Control",1,16
"599",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",16,"C",1,"",1,16,"L",1,1,"","Cold","Control",1,16
"600",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",16,"L",1,"",1,16,"R",0,1,"","Hot","CORT",1,16
"601",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",16,"L",1,"",1,16,"C",1,1,"","Cold","CORT",3,14
"602",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",16,"R",0,"",1,16,"R",1,1,"","Cold","Control",1,16
"603",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",16,"L",0,"",1,16,"L",0,1,"","Hot","Control",1,16
"604",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",16,"C",1,"",1,16,"C",0,1,"","Hot","CORT",5,12
"605",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",16,"C",1,"",1,16,"C",0,1,"","Hot","CORT",3,14
"606",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",16,"L",1,"",1,16,"R",0,1,"","Cold","Control",8,9
"607",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",16,"R",1,"Goes to correct choice but doesn't eat",0,16,"L",1,1,"","Cold","CORT",9,8
"608",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",16,"C",1,"",1,16,"L",0,1,"","Hot","CORT",1,16
"609",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",16,"L",1,"",1,16,"C",1,1,"","Cold","Control",10,7
"610",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",16,"L",0,"",1,16,"R",1,1,"","Hot","Control",1,16
"611",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",16,"R",0,"",1,16,"C",0,1,"","Cold","CORT",1,16
"612",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",16,"L",0,"",1,16,"R",0,1,"","Cold","Control",1,16
"613",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",16,"R",0,"",1,16,"L",1,1,"","Hot","CORT",1,16
"614",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",16,"L",1,"",1,16,"R",1,1,"","Hot","Control",1,16
"615",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",16,"L",0,"",1,16,"L",1,1,"","Cold","Control",1,16
"616",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",16,"C",0,"",1,16,"C",1,1,"","Hot","CORT",1,16
"617",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",16,"R",1,"",1,16,"R",1,1,"","Cold","Control",6,11
"618",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",16,"L",1,"",1,16,"C",0,1,"","Hot","Control",1,16
"619",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",16,"C",1,"",1,16,"L",0,1,"","Cold","CORT",1,16
"620",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",17,"R",1,"",1,17,"C",1,1,"","Cold","Control",8,10
"621",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",17,"C",0,"",1,17,"R",0,1,"","Hot","CORT",2,16
"622",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",17,"C",1,"",1,17,"L",1,1,"","Hot","Control",1,17
"623",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",17,"L",1,"",1,17,"C",1,1,"","Cold","CORT",1,17
"624",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",17,"L",1,"",1,17,"L",1,1,"","Cold","CORT",1,17
"625",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",17,"C",0,"",1,17,"R",1,1,"","Hot","Control",8,10
"626",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",17,"R",0,"",1,17,"C",0,1,"","Hot","CORT",1,17
"627",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",17,"C",1,"",1,17,"R",1,1,"","Cold","Control",1,17
"628",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",17,"R",1,"",1,17,"C",1,1,"","Cold","CORT",3,15
"629",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",17,"C",1,"",1,17,"L",1,1,"","Hot","Control",10,8
"630",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",17,"L",1,"",1,17,"L",1,1,"","Hot","CORT",1,17
"631",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",17,"C",1,"",1,17,"C",1,1,"","Hot","Control",1,17
"632",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",17,"L",1,"",1,17,"R",1,1,"","Cold","CORT",1,17
"633",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",17,"R",0,"",1,17,"L",1,1,"","Cold","Control",1,17
"634",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",17,"R",1,"",1,17,"L",0,1,"","Hot","CORT",7,11
"635",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",17,"C",1,"",1,17,"C",1,1,"","Cold","CORT",1,17
"636",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",17,"L",0,"",1,17,"R",1,1,"","Hot","Control",1,17
"637",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",17,"R",1,"",1,17,"C",1,1,"","Cold","Control",1,17
"638",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",17,"R",0,"",1,17,"R",0,1,"","Hot","CORT",2,16
"639",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",17,"L",1,"",1,17,"L",0,1,"","Cold","CORT",8,10
"640",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",17,"R",1,"",1,17,"R",1,1,"","Cold","CORT",9,9
"641",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",17,"C",1,"",1,17,"C",0,1,"","Cold","Control",1,17
"642",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",17,"R",1,"",1,17,"R",0,1,"","Hot","Control",1,17
"643",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",17,"L",1,"",1,17,"C",1,1,"","Cold","Control",1,17
"644",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",17,"R",0,"",1,17,"L",1,1,"","Hot","CORT",1,17
"645",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",17,"C",0,"",1,17,"C",1,1,"","Cold","CORT",3,15
"646",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",17,"R",0,"",1,17,"C",0,1,"","Cold","Control",1,17
"647",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",17,"C",1,"",1,17,"R",0,1,"","Hot","Control",1,17
"648",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",17,"L",0,"",1,17,"L",0,1,"","Hot","CORT",5,13
"649",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",17,"R",0,"",1,17,"L",0,0,"","Hot","CORT",3,15
"650",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",17,"C",1,"",1,17,"C",1,1,"","Cold","Control",8,10
"651",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",17,"L",0,"",1,17,"R",0,1,"","Cold","CORT",9,9
"652",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",17,"C",1,"",1,17,"C",1,1,"","Hot","CORT",1,17
"653",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",17,"L",1,"",1,17,"L",1,1,"","Cold","Control",10,8
"654",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",17,"R",1,"",1,17,"R",0,1,"","Hot","Control",1,17
"655",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",17,"C",0,"",1,17,"C",0,1,"","Cold","CORT",1,17
"656",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",17,"L",1,"",1,17,"R",0,1,"","Cold","Control",1,17
"657",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",17,"C",1,"",1,17,"L",0,1,"","Hot","CORT",1,17
"658",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",17,"L",1,"",1,17,"R",1,1,"","Hot","Control",1,17
"659",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",17,"R",0,"",1,17,"L",1,1,"","Cold","Control",1,17
"660",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",17,"C",0,"",1,17,"C",0,1,"","Hot","CORT",1,17
"661",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",17,"R",0,"",1,17,"L",1,1,"","Cold","Control",6,12
"662",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",17,"L",1,"",1,17,"C",1,1,"","Hot","Control",1,17
"663",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",17,"R",0,"",1,17,"R",0,1,"","Cold","CORT",1,17
"664",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",18,"L",0,"1 cricket given after the test",1,18,"C",1,1,"","Cold","Control",8,11
