"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort"
"163",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",5,"R",0,"",0,5,"L",0,1,"","Cold","Control"
"164",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",5,"C",NA,"",0,5,"C",0,1,"","Hot","CORT"
"165",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",5,"L",0,"",1,5,"R",1,1,"","Hot","Control"
"166",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",5,"R",NA,"",1,5,"R",0,1,"","Cold","Control"
"167",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",5,"R",NA,"",1,5,"L",0,1,"","Cold","CORT"
"168",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",5,"R",0,"",0,5,"L",0,1,"","Cold","CORT"
"169",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",5,"L",0,"",0,5,"C",0,1,"","Hot","CORT"
"170",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",5,"C",0,"",0,5,"L",0,1,"","Hot","Control"
"171",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",5,"L",0,"",0,5,"R",0,1,"","Cold","Control"
"172",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",5,"R",NA,"",0,5,"C",0,1,"","Cold","CORT"
"173",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",5,"C",0,"",0,5,"L",0,1,"","Hot","Control"
"174",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",5,"R",NA,"",0,5,"C",0,1,"","Cold","Control"
"175",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",5,"R",NA,"",0,5,"R",0,1,"","Hot","CORT"
"176",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",5,"L",NA,"",0,5,"R",0,1,"","Cold","CORT"
"177",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",5,"R",0,"",0,5,"L",0,1,"","Hot","CORT"
"178",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",5,"L",NA,"",0,5,"C",1,1,"","Hot","CORT"
"179",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",5,"R",0,"",1,5,"R",1,1,"","Hot","Control"
"180",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",5,"R",0,"",0,5,"L",0,1,"","Cold","CORT"
"181",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",5,"R",NA,"",0,5,"R",1,1,"","Cold","CORT"
"182",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",5,"R",1,"",1,5,"C",0,1,"","Hot","Control"
"183",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",5,"R",NA,"",0,5,"L",0,1,"","Hot","Control"
"184",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",5,"L",0,"",1,5,"C",1,1,"","Cold","Control"
"185",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",5,"L",0,"",0,5,"R",0,1,"","Cold","CORT"
"186",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",6,"R",1,"",1,6,"L",0,1,"","Hot","Control"
"187",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",6,"C",0,"Shelter left",0,6,"C",1,1,"","Cold","CORT"
"188",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",6,"R",0,"",1,6,"R",0,1,"","Hot","CORT"
"189",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",6,"L",NA,"",0,6,"C",1,1,"","Cold","Control"
"190",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",6,"L",1,"",1,6,"L",0,1,"","Hot","CORT"
"191",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",6,"C",1,"",1,6,"R",0,1,"","Hot","Control"
"192",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",6,"C",0,"",1,6,"R",0,1,"","Hot","Control"
"193",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",6,"C",NA,"",0,6,"C",1,1,"","Hot","CORT"
"194",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",6,"R",NA,"",0,6,"L",0,1,"","Cold","CORT"
"195",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",6,"R",0,"",1,6,"R",0,1,"","Cold","Control"
"196",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",6,"L",NA,"",0,6,"R",0,1,"","Hot","Control"
"197",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",6,"C",0,"",0,6,"C",1,1,"","Cold","CORT"
"198",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",6,"R",0,"",0,6,"L",0,1,"","Hot","CORT"
"199",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",6,"L",0,"",1,6,"R",0,1,"","Hot","CORT"
"200",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",6,"L",0,"",0,6,"L",0,1,"","Cold","Control"
"201",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",6,"C",NA,"",0,6,"C",1,1,"","Hot","CORT"
"202",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",6,"R",0,"",1,6,"R",1,1,"","Hot","Control"
"203",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",6,"C",NA,"",0,6,"R",0,1,"","Cold","Control"
"204",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",6,"L",NA,"Shelter left",0,6,"C",0,1,"","Cold","CORT"
"205",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",6,"R",NA,"",0,6,"L",0,1,"","Cold","CORT"
"206",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",6,"R",0,"",0,6,"C",0,1,"","Hot","CORT"
"207",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",6,"L",NA,"",0,6,"L",0,1,"","Hot","Control"
"208",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",6,"R",0,"",0,6,"R",1,1,"","Cold","Control"
"209",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",6,"L",NA,"",0,6,"C",1,1,"","Cold","CORT"
"210",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",6,"C",NA,"",0,6,"C",1,1,"","Hot","Control"
"211",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",6,"L",1,"",1,6,"L",0,1,"","Cold","Control"
"212",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",6,"C",0,"",0,6,"L",0,1,"","Hot","CORT"
"213",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",6,"R",NA,"",0,6,"R",1,1,"","Cold","CORT"
"214",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",6,"R",0,"",0,6,"R",1,1,"","Hot","CORT"
"215",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",6,"L",NA,"",0,6,"L",1,1,"","Hot","CORT"
"216",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",6,"C",0,"",1,6,"C",0,1,"","Hot","Control"
"217",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",6,"R",1,"",1,6,"R",0,1,"","Cold","CORT"
"218",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",6,"C",NA,"",0,6,"C",1,1,"","Cold","CORT"
"219",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",6,"L",1,"",1,6,"L",0,1,"","Hot","Control"
"220",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",6,"L",NA,"",0,6,"C",0,1,"","Hot","Control"
"221",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",6,"C",1,"",1,6,"R",0,1,"","Cold","Control"
"222",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",6,"R",0,"",0,6,"L",0,1,"","Cold","CORT"
"223",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"","Hot","Control"
"224",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"","Cold","CORT"
"225",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Hot","CORT"
"226",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Cold","Control"
"227",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"","Hot","CORT"
"228",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Hot","Control"
"229",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",7,"C",1,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"","Hot","Control"
"230",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Hot","CORT"
"231",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Cold","CORT"
"232",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Cold","Control"
"233",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Hot","Control"
"234",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"","Cold","CORT"
"235",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"L",1,1,"","Hot","CORT"
"236",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"C",1,1,"","Hot","CORT"
"237",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Cold","Control"
"238",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Hot","CORT"
"239",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Hot","Control"
"240",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"","Cold","Control"
"241",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Cold","CORT"
"242",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Cold","CORT"
"243",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"R",1,1,"","Hot","CORT"
"244",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Hot","Control"
"245",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"R",1,1,"","Cold","Control"
"246",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"","Cold","CORT"
"247",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Hot","Control"
"248",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",7,"L",1,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Cold","Control"
"249",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Hot","CORT"
"250",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Cold","CORT"
"251",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"","Hot","CORT"
"252",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"","Hot","CORT"
"253",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"","Hot","Control"
"254",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"","Cold","CORT"
"255",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"","Cold","CORT"
"256",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",7,"C",1,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"","Hot","Control"
"257",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",7,"L",NA,"Wrong feeder; first day with lids; 2 crickets given after test",0,7,"C",1,1,"","Hot","Control"
"258",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",1,1,"","Cold","Control"
"259",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",7,"C",NA,"Wrong feeder; first day with lids; 2 crickets given after test",0,7,"R",0,1,"","Cold","CORT"
"260",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"","Hot","Control"
"261",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Cold","CORT"
"262",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Hot","CORT"
"263",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Cold","Control"
"264",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Hot","CORT"
"265",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Hot","Control"
"266",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"","Hot","Control"
"267",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Hot","CORT"
"268",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","CORT"
"269",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Cold","Control"
"270",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"","Hot","Control"
"271",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"","Cold","CORT"
"272",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Hot","CORT"
"273",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"","Hot","CORT"
"274",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",8,"L",0,"Feeders sanded; 1 cricket given after test",0,8,"L",0,1,"","Cold","Control"
"275",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Hot","CORT"
"276",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"","Hot","Control"
"277",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Cold","Control"
"278",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",0,1,"","Cold","CORT"
"279",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","CORT"
"280",1565,"E1","guichenoti","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Hot","CORT"
"281",1218,"E3","guichenoti","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"L",1,1,"","Hot","Control"
"282",1443,"E3","guichenoti","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",1,1,"","Cold","Control"
"283",2164,"E3","guichenoti","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"","Cold","CORT"
"284",1419,"F2","guichenoti","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"","Hot","Control"
"285",1534,"F2","guichenoti","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Cold","Control"
"286",1580,"F2","guichenoti","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"","Hot","CORT"
"287",1613,"F2","guichenoti","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",8,"C",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"","Cold","CORT"
"288",1340,"F4","guichenoti","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"","Hot","CORT"
"289",1417,"F4","guichenoti","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"","Hot","CORT"
"290",1467,"F4","guichenoti","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"","Hot","Control"
"291",1421,"G1","guichenoti","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","CORT"
"292",1674,"G1","guichenoti","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",0,8,"C",0,1,"","Cold","CORT"
"293",2009,"G1","guichenoti","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"","Hot","Control"
"294",1360,"G3","guichenoti","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"","Hot","Control"
"295",1795,"G3","guichenoti","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"","Cold","Control"
"296",2081,"G3","guichenoti","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"","Cold","CORT"
"297",1373,"A2","guichenoti","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",9,"C",1,"1 cricket given after the test",1,9,"R",1,1,"","Hot","Control"
"298",1478,"A2","guichenoti","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"","Cold","CORT"
"299",2298,"A2","guichenoti","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",9,"R",NA,"1 cricket given after the test",0,9,"C",0,1,"","Hot","CORT"
"300",1283,"A4","guichenoti","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",9,"C",0,"1 cricket given after the test",1,9,"L",0,1,"","Cold","Control"
"301",1562,"A4","guichenoti","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",9,"R",1,"1 cricket given after the test",1,9,"R",0,1,"","Hot","CORT"
"302",1609,"A4","guichenoti","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"","Hot","Control"
"303",1276,"B1","guichenoti","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",9,"R",1,"1 cricket given after the test",1,9,"L",0,1,"","Hot","Control"
"304",1438,"B1","guichenoti","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",9,"L",NA,"Lizard accidentally placed close to correct feeder; 1 cricket given after the test",1,9,"R",0,1,"","Hot","CORT"
"305",1432,"B3","guichenoti","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",9,"R",0,"1 cricket given after the test",1,9,"C",1,1,"","Cold","CORT"
"306",2047,"B3","guichenoti","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",9,"C",1,"1 cricket given after the test",1,9,"L",1,1,"","Cold","Control"
"307",1366,"C1","guichenoti","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",9,"C",1,"1 cricket given after the test",1,9,"C",0,1,"","Hot","Control"
"308",1374,"C1","guichenoti","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",9,"C",NA,"1 cricket given after the test",0,9,"R",1,1,"","Cold","CORT"
"309",1463,"C1","guichenoti","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",9,"R",1,"1 cricket given after the test",1,9,"L",1,1,"","Hot","CORT"
"310",1611,"C3","guichenoti","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"","Hot","CORT"
"311",1177,"D1","guichenoti","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",9,"L",0,"1 cricket given after the test",0,9,"L",0,1,"","Cold","Control"
"312",1358,"D1","guichenoti","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",9,"C",0,"1 cricket given after the test",1,9,"R",1,1,"","Hot","CORT"
"313",1479,"D1","guichenoti","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",9,"R",1,"1 cricket given after the test",1,9,"C",1,1,"","Hot","Control"
"314",1371,"D3","guichenoti","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",9,"L",1,"1 cricket given after the test",1,9,"R",0,1,"","Cold","Control"
"315",1459,"D3","guichenoti","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",9,"R",NA,"1 cricket given after the test",0,9,"L",0,1,"","Cold","CORT"
"316",1442,"E1","guichenoti","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",9,"L",0,"1 cricket given after the test",1,9,"L",0,1,"","Cold","CORT"
