"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal"
"3145",1381,"A3","delicata","Male",NA,"CL373_22",122,"30/3/2023","13/4/2023",14,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3146",1382,"A1","delicata","Female","Control Hot","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3147",1390,"C4","delicata","Male","Control Cold","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3148",1399,"B4","delicata","Male","Control Cold","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3149",1401,"A3","delicata","Female","Control Hot","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",38,NA,NA,NA,NA,38,"R",0,1,""
"3150",1402,"E2","delicata","Male",NA,"CL377_22",118,"1/4/2023","13/4/2023",12,"Red",38,NA,NA,NA,NA,38,"R",0,1,""
"3151",1408,"G2","delicata","Female","Control Hot","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",38,NA,NA,NA,NA,38,"L",1,1,""
"3152",1410,"A1","delicata","Female",NA,"CL379_22",120,"28/3/2023","13/4/2023",16,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3153",1417,"F4","guichenoti","Female","Control Hot","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3154",1419,"F2","guichenoti","Female",NA,"CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3155",1421,"G1","guichenoti","Male","CORT Cold","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",38,NA,NA,NA,NA,38,"L",1,1,""
"3156",1424,"F3","delicata","Female","Control Cold","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3157",1432,"B3","guichenoti","Male","CORT Cold","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3158",1438,"B1","guichenoti","Male","Control Hot","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3159",1442,"E1","guichenoti","Male","CORT Cold","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3160",1443,"E3","guichenoti","Male","Control Cold","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3161",1454,"C4","delicata","Female","Control Hot","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3162",1459,"D3","guichenoti","Male","CORT Cold","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",38,NA,NA,NA,NA,38,"L",1,1,""
"3163",1463,"C1","guichenoti","Female","Control Hot","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",38,NA,NA,NA,NA,38,"R",0,1,""
"3164",1467,"F4","guichenoti","Female",NA,"CL397_22",111,"20/3/2023","13/4/2023",24,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3165",1478,"A2","guichenoti","Male","CORT Cold","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",38,NA,NA,NA,NA,38,"R",0,1,""
"3166",1479,"D1","guichenoti","Female",NA,"CL400_22",108,"28/3/2023","13/4/2023",16,"Red",38,NA,NA,NA,NA,38,"L",0,1,""
"3167",1487,"F1","delicata","Male","Control Cold","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3168",1531,"D2","delicata","Male","Control Cold","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",38,NA,NA,NA,NA,38,"L",1,1,""
"3169",1534,"F2","guichenoti","Female","Control Cold","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",38,NA,NA,NA,NA,38,"R",0,1,""
"3170",1562,"A4","guichenoti","Female","Control Hot","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3171",1565,"E1","guichenoti","Female","Control Hot","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3172",1580,"F2","guichenoti","Female","Control Hot","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3173",1609,"A4","guichenoti","Female",NA,"CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",38,NA,NA,NA,NA,38,"R",0,1,""
"3174",1611,"C3","guichenoti","Female","Control Hot","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3175",1613,"F2","guichenoti","Male","CORT Cold","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",38,NA,NA,NA,NA,38,"R",1,1,""
"3176",1619,"G4","delicata","Female","CORT Cold","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",38,NA,NA,NA,NA,38,"L",1,1,""
"3177",1674,"G1","guichenoti","Female","CORT Cold","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",38,NA,NA,NA,NA,38,"L",1,1,""
"3178",1795,"G3","guichenoti","Female","Control Cold","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",38,NA,NA,NA,NA,38,"L",1,1,""
"3179",2009,"G1","guichenoti","Male",NA,"CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",38,NA,NA,NA,NA,38,"L",1,1,""
"3180",2047,"B3","guichenoti","Male","Control Cold","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",38,NA,NA,NA,NA,38,"R",0,1,""
"3181",2073,"A1","delicata","Male","CORT Cold","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3182",2081,"G3","guichenoti","Male","CORT Cold","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",38,NA,NA,NA,NA,38,"L",1,1,""
"3183",2105,"C4","delicata","Female","CORT Cold","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3184",2106,"F3","delicata","Female",NA,"CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3185",2164,"E3","guichenoti","Female","CORT Cold","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3186",2205,"C2","delicata","Male",NA,"CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",38,NA,NA,NA,NA,38,"R",NA,0,""
"3187",2242,"G4","delicata","Male","Control Hot","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",38,NA,NA,NA,NA,38,"L",1,1,""
"3188",2255,"E2","delicata","Female","Control Hot","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3189",2298,"A2","guichenoti","Female","Control Hot","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",38,NA,NA,NA,NA,38,"R",NA,0,""
"3190",2346,"E4","delicata","Female","CORT Cold","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3191",2351,"F1","delicata","Male",NA,"CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",38,NA,NA,NA,NA,38,"R",1,1,""
"3192",2486,"F3","delicata","Female","Control Hot","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",38,NA,NA,NA,NA,38,"R",0,1,""
"3193",1166,"D4","delicata","Female",NA,"CL312_22",143,"4/4/2023","13/4/2023",9,"Red",39,NA,NA,NA,NA,39,"R",0,1,""
"3194",1172,"E4","delicata","Male","Control Hot","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",39,NA,NA,NA,NA,39,"L",0,0,""
"3195",1174,"E2","delicata","Male","Control Cold","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3196",1177,"D1","guichenoti","Male","Control Cold","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3197",1182,"F3","delicata","Male","CORT Cold","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3198",1192,"D4","delicata","Male","Control Cold","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3199",1198,"B2","delicata","Male","Control Cold","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3200",1202,"C2","delicata","Male","Control Hot","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3201",1205,"B4","delicata","Male",NA,"CL320_22",136,"31/3/2023","13/4/2023",13,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3202",1207,"A3","delicata","Female","CORT Cold","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3203",1218,"E3","guichenoti","Female",NA,"CL324_22",132,"21/3/2023","13/4/2023",23,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3204",1222,"C4","delicata","Female",NA,"CL325_22",134,"2/4/2023","13/4/2023",11,"Red",39,NA,NA,NA,NA,39,"L",NA,0,""
"3205",1223,"G4","delicata","Female","Control Cold","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",39,NA,NA,NA,NA,39,"R",1,1,""
"3206",1229,"D4","delicata","Male","Control Hot","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",39,NA,NA,NA,NA,39,"R",0,1,""
"3207",1230,"F1","delicata","Female","Control Hot","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3208",1233,"B2","delicata","Female","CORT Cold","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3209",1239,"E4","delicata","Female","Control Cold","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3210",1240,"B2","delicata","Female",NA,"CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3211",1255,"A1","delicata","Male","Control Cold","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3212",1257,"D4","delicata","Male","CORT Cold","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",39,NA,NA,NA,NA,39,"R",0,1,""
"3213",1258,"G2","delicata","Female",NA,"CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",39,NA,NA,NA,NA,39,"R",1,1,""
"3214",1276,"B1","guichenoti","Female",NA,"CL341_22",129,"29/3/2023","13/4/2023",15,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3215",1283,"A4","guichenoti","Female","Control Cold","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",39,NA,NA,NA,NA,39,"L",NA,0,""
"3216",1284,"B2","delicata","Male","Control Hot","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3217",1296,"B4","delicata","Female","CORT Cold","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3218",1303,"D2","delicata","Female","CORT Cold","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3219",1322,"C2","delicata","Male","CORT Cold","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3220",1328,"G2","delicata","Male","Control Cold","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3221",1334,"G4","delicata","Female",NA,"CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",39,NA,NA,NA,NA,39,"R",1,1,""
"3222",1340,"F4","guichenoti","Female","Control Hot","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3223",1358,"D1","guichenoti","Female","Control Hot","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3224",1360,"G3","guichenoti","Female",NA,"CL366_22",120,"21/3/2023","13/4/2023",23,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3225",1366,"C1","guichenoti","Female",NA,"CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3226",1371,"D3","guichenoti","Male","Control Cold","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",39,NA,NA,NA,NA,39,"R",0,1,""
"3227",1373,"A2","guichenoti","Female",NA,"CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3228",1374,"C1","guichenoti","Male","CORT Cold","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3229",1381,"A3","delicata","Male",NA,"CL373_22",122,"30/3/2023","13/4/2023",14,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3230",1382,"A1","delicata","Female","Control Hot","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3231",1390,"C4","delicata","Male","Control Cold","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3232",1399,"B4","delicata","Male","Control Cold","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3233",1401,"A3","delicata","Female","Control Hot","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3234",1402,"E2","delicata","Male",NA,"CL377_22",118,"1/4/2023","13/4/2023",12,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3235",1408,"G2","delicata","Female","Control Hot","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3236",1410,"A1","delicata","Female",NA,"CL379_22",120,"28/3/2023","13/4/2023",16,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3237",1417,"F4","guichenoti","Female","Control Hot","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3238",1419,"F2","guichenoti","Female",NA,"CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3239",1421,"G1","guichenoti","Male","CORT Cold","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3240",1424,"F3","delicata","Female","Control Cold","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3241",1432,"B3","guichenoti","Male","CORT Cold","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3242",1438,"B1","guichenoti","Male","Control Hot","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3243",1442,"E1","guichenoti","Male","CORT Cold","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3244",1443,"E3","guichenoti","Male","Control Cold","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3245",1454,"C4","delicata","Female","Control Hot","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3246",1459,"D3","guichenoti","Male","CORT Cold","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",39,NA,NA,NA,NA,39,"R",1,1,""
"3247",1463,"C1","guichenoti","Female","Control Hot","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3248",1467,"F4","guichenoti","Female",NA,"CL397_22",111,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"L",1,1,""
"3249",1478,"A2","guichenoti","Male","CORT Cold","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3250",1479,"D1","guichenoti","Female",NA,"CL400_22",108,"28/3/2023","13/4/2023",16,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3251",1487,"F1","delicata","Male","Control Cold","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3252",1531,"D2","delicata","Male","Control Cold","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",39,NA,NA,NA,NA,39,"R",0,1,""
"3253",1534,"F2","guichenoti","Female","Control Cold","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3254",1562,"A4","guichenoti","Female","Control Hot","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3255",1565,"E1","guichenoti","Female","Control Hot","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3256",1580,"F2","guichenoti","Female","Control Hot","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3257",1609,"A4","guichenoti","Female",NA,"CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3258",1611,"C3","guichenoti","Female","Control Hot","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3259",1613,"F2","guichenoti","Male","CORT Cold","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",39,NA,NA,NA,NA,39,"L",0,1,""
"3260",1619,"G4","delicata","Female","CORT Cold","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",39,NA,NA,NA,NA,39,"R",0,1,""
"3261",1674,"G1","guichenoti","Female","CORT Cold","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",39,NA,NA,NA,NA,39,"R",1,1,""
"3262",1795,"G3","guichenoti","Female","Control Cold","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",39,NA,NA,NA,NA,39,"R",0,1,""
"3263",2009,"G1","guichenoti","Male",NA,"CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",39,NA,NA,NA,NA,39,"R",1,1,""
"3264",2047,"B3","guichenoti","Male","Control Cold","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",39,NA,NA,NA,NA,39,"L",0,0,""
"3265",2073,"A1","delicata","Male","CORT Cold","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3266",2081,"G3","guichenoti","Male","CORT Cold","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",39,NA,NA,NA,NA,39,"R",0,1,""
"3267",2105,"C4","delicata","Female","CORT Cold","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3268",2106,"F3","delicata","Female",NA,"CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",39,NA,NA,NA,NA,39,"L",NA,0,""
"3269",2164,"E3","guichenoti","Female","CORT Cold","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3270",2205,"C2","delicata","Male",NA,"CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",39,NA,NA,NA,NA,39,"L",NA,0,""
"3271",2242,"G4","delicata","Male","Control Hot","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",39,NA,NA,NA,NA,39,"R",0,1,""
"3272",2255,"E2","delicata","Female","Control Hot","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3273",2298,"A2","guichenoti","Female","Control Hot","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",39,NA,NA,NA,NA,39,"L",NA,0,""
"3274",2346,"E4","delicata","Female","CORT Cold","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",39,NA,NA,NA,NA,39,"L",0,1,""
"3275",2351,"F1","delicata","Male",NA,"CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3276",2486,"F3","delicata","Female","Control Hot","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",39,NA,NA,NA,NA,39,"L",1,1,""
"3277",1166,"D4","delicata","Female",NA,"CL312_22",143,"4/4/2023","13/4/2023",9,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3278",1172,"E4","delicata","Male","Control Hot","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3279",1174,"E2","delicata","Male","Control Cold","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3280",1177,"D1","guichenoti","Male","Control Cold","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3281",1182,"F3","delicata","Male","CORT Cold","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3282",1192,"D4","delicata","Male","Control Cold","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3283",1198,"B2","delicata","Male","Control Cold","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3284",1202,"C2","delicata","Male","Control Hot","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3285",1205,"B4","delicata","Male",NA,"CL320_22",136,"31/3/2023","13/4/2023",13,"Red",40,NA,NA,NA,NA,40,"C",0,1,""
"3286",1207,"A3","delicata","Female","CORT Cold","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3287",1218,"E3","guichenoti","Female",NA,"CL324_22",132,"21/3/2023","13/4/2023",23,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3288",1222,"C4","delicata","Female",NA,"CL325_22",134,"2/4/2023","13/4/2023",11,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3289",1223,"G4","delicata","Female","Control Cold","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3290",1229,"D4","delicata","Male","Control Hot","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3291",1230,"F1","delicata","Female","Control Hot","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3292",1233,"B2","delicata","Female","CORT Cold","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3293",1239,"E4","delicata","Female","Control Cold","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3294",1240,"B2","delicata","Female",NA,"CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",40,NA,NA,NA,NA,40,"C",0,1,""
"3295",1255,"A1","delicata","Male","Control Cold","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3296",1257,"D4","delicata","Male","CORT Cold","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3297",1258,"G2","delicata","Female",NA,"CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",40,NA,NA,NA,NA,40,"C",0,1,""
"3298",1276,"B1","guichenoti","Female",NA,"CL341_22",129,"29/3/2023","13/4/2023",15,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3299",1283,"A4","guichenoti","Female","Control Cold","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3300",1284,"B2","delicata","Male","Control Hot","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",40,NA,NA,NA,NA,40,"C",0,1,""
"3301",1296,"B4","delicata","Female","CORT Cold","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3302",1303,"D2","delicata","Female","CORT Cold","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3303",1322,"C2","delicata","Male","CORT Cold","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3304",1328,"G2","delicata","Male","Control Cold","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3305",1334,"G4","delicata","Female",NA,"CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3306",1340,"F4","guichenoti","Female","Control Hot","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3307",1358,"D1","guichenoti","Female","Control Hot","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3308",1360,"G3","guichenoti","Female",NA,"CL366_22",120,"21/3/2023","13/4/2023",23,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3309",1366,"C1","guichenoti","Female",NA,"CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3310",1371,"D3","guichenoti","Male","Control Cold","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",40,NA,NA,NA,NA,40,"C",1,1,""
"3311",1373,"A2","guichenoti","Female",NA,"CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",40,NA,NA,NA,NA,40,"C",0,1,""
"3312",1374,"C1","guichenoti","Male","CORT Cold","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3313",1381,"A3","delicata","Male",NA,"CL373_22",122,"30/3/2023","13/4/2023",14,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3314",1382,"A1","delicata","Female","Control Hot","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",40,NA,NA,NA,NA,40,"C",0,1,""
"3315",1390,"C4","delicata","Male","Control Cold","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3316",1399,"B4","delicata","Male","Control Cold","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3317",1401,"A3","delicata","Female","Control Hot","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3318",1402,"E2","delicata","Male",NA,"CL377_22",118,"1/4/2023","13/4/2023",12,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
"3319",1408,"G2","delicata","Female","Control Hot","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",40,NA,NA,NA,NA,40,"C",1,1,""
